filename	sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched	density (range=3,same_paragraph=True)	density (range=3,same_paragraph=False)	paragraph density	paragraph density median	paragraph density std
Sacy_Amours	0	A MADAME D	0	0	3	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Sacy_Amours	1	...	0	1	0	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Sacy_Amours	2	MADAME, Un Ouvrage composé de Tableaux, où, sous des formes variées, on n'a peint que l'Amour, la Beauté, les Graces;	1	0	22	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Sacy_Amours	3	vous appartient à ce seul titre.	1	1	6	0	0.0	[]	0.0	0.02857142857142857	0.0	0.0	0.0
Sacy_Amours	4	Vos droits se lisent dans vos yeux;	2	0	7	1	0.1428571428571428	[['droit']]	0.06666666666666667	0.047619047619047616	0.09375	0.1176470588235294	0.07625018257039885
Sacy_Amours	5	ils sont écrits sur la plus aimable figure.	2	1	8	0	0.0	[]	0.09375	0.09375	0.09375	0.1176470588235294	0.07625018257039885
Sacy_Amours	6	Dirai-je tous ceux que vous donnent encore un goût délicat, un sentiment fin, un jugement sûr?	2	2	17	2	0.1176470588235294	[['délicat'], ['fin']]	0.08	0.06666666666666667	0.09375	0.1176470588235294	0.07625018257039885
Sacy_Amours	7	ce serait presque vous nommer.	3	0	5	0	0.0	[]	0.0	0.045454545454545456	0.0	0.0	0.0
Sacy_Amours	8	L'Auteur se serait empressé, sans doute, à vous en faire lui-même l'hommage, s'il avait le bonheur de vous connaître.	4	0	22	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Sacy_Amours	9	Ainsi, en vous l'offrant, Ma- dame, je préviens ses intentions;	5	0	11	0	0.0	[]	0.02857142857142857	0.017543859649122806	0.02857142857142857	0.0208333333333333	0.029462782549439435
Sacy_Amours	10	je paye le tribut que sa plume doit aux agrément qui sont l'objet d'un Écrit fait pour l'amusement du beau Sèxe.	5	1	24	1	0.0416666666666666	[['beau']]	0.02857142857142857	0.022727272727272728	0.02857142857142857	0.0208333333333333	0.029462782549439435
Sacy_Amours	11	Je suis avec bien du respect, MADAME, Votre très	6	0	9	0	0.0	[]	0.0	0.027777777777777776	0.0	0.0	0.0
Sacy_Amours	12	-humble et très	6	1	3	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Sacy_Amours	13	-	6	2	0	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Sacy_Amours	14	obéissant serviteur ***.	6	3	4	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Sacy_Amours	15	CHANT I.	7	0	2	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Sacy_Amours	16	LES AMOURS DE MIRTIL.	8	0	4	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Sacy_Amours	17	CHANT PREMIER.	9	0	2	0	0.0	[]	0.0	0.08695652173913043	0.0	0.0	0.0
Sacy_Amours	18	VÉNUS pleurait encore la triste destinée du Chasseur Adonis, et ses longs gémissement faisaient retentir les forêts.	10	0	17	2	0.1176470588235294	[['triste'], ['long']]	0.13793103448275862	0.12903225806451613	0.04807692307692308	0.0	0.06678779247276685
Sacy_Amours	19	La Déesse affligée, négligeant les doux parfums qui brûlaient dans ses Temples	10	1	12	2	0.1666666666666666	[['dou'], ['brûler']]	0.09523809523809523	0.09523809523809523	0.04807692307692308	0.0	0.06678779247276685
Sacy_Amours	20	, ne se plaisait que dans les lieux où elle avait vu son Amant.	10	2	13	0	0.0	[]	0.05263157894736842	0.05263157894736842	0.04807692307692308	0.0	0.06678779247276685
Sacy_Amours	21	Là, elle n'est occupée que de ses regrets et de sa douleur;	10	3	13	0	0.0	[]	0.0	0.0	0.04807692307692308	0.0	0.06678779247276685
Sacy_Amours	22	elle s'abandonne aux plus violence transports.	10	4	7	0	0.0	[]	0.0	0.0	0.04807692307692308	0.0	0.06678779247276685
Sacy_Amours	23	Tantôt d'un pas rapide elle parcourt les lieux qui furent témoins de ses plaisirs;	10	5	15	0	0.0	[]	0.0	0.0	0.04807692307692308	0.0	0.06678779247276685
Sacy_Amours	24	tantôt elle appelle Adonis: elle le demande aux cieux, elle le demande aux enfers;	10	6	14	0	0.0	[]	0.023809523809523808	0.023809523809523808	0.04807692307692308	0.0	0.06678779247276685
Sacy_Amours	25	mais les voyant sourds à sa voix, elle se plaint d'être immortelle.	10	7	13	1	0.0769230769230769	[['voix']]	0.037037037037037035	0.016666666666666666	0.04807692307692308	0.0	0.06678779247276685
Sacy_Amours	26	Les larmes des Amours, les soins empressés des Graces, la tristesse de toute la Nature, rien ne peut bannir du cœur de Vénus le souvenir d'un mortel qui lui fut si cher.	11	0	33	0	0.0	[]	0.031746031746031744	0.039473684210526314	0.022988505747126436	0.0	0.03849001794597501
Sacy_Amours	27	Comme elle, sans doute, ses regrets, ses tendres regrets auraient été éternels, si elle ne se fût aperçu qu'elle portait dans son sein un précieux gage de ses amours;	11	1	30	2	0.0666666666666666	[['tendre'], ['sein']]	0.022988505747126436	0.022988505747126436	0.022988505747126436	0.0	0.03849001794597501
Sacy_Amours	28	ce dépôt heureux la consola de la perte d'Adonis, et bientôt elle donna au monde un fils, la vivante image de son père.	11	2	24	0	0.0	[]	0.037037037037037035	0.0410958904109589	0.022988505747126436	0.0	0.03849001794597501
Sacy_Amours	29	Non loin du Temple d'Amathonte, est un Vallon délicieux où jamais les cruels Aquilons ne soufflèrent les frimas;	12	0	19	1	0.0526315789473684	[['délicieux']]	0.03333333333333333	0.018518518518518517	0.0392156862745098	0.0476190476190476	0.029048184880056314
