filename	sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched	density (range=3,same_paragraph=True)	density (range=3,same_paragraph=False)	paragraph density	paragraph density median	paragraph density std
Cazotte_Diable	0	I	0	0	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Cazotte_Diable	1	J'étais à vingt-cinq ans capitaine aux gardes du roi de Naples : nous vivions beaucoup entre camarades, et comme de jeunes gens, c'est-à-dire, des femmes, du jeu, tant que la bourse pouvait y suffire ;	0	1	37	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Cazotte_Diable	2	et nous philosophions dans nos quartiers quand nous n'avions plus d'autre ressource.	0	2	14	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Cazotte_Diable	3	Un soir, après nous être épuisés en raisonnements de toute espèce autour d'un très	1	0	15	0	0.0	[]	0.02857142857142857	0.02040816326530612	0.02857142857142857	0.025	0.03535533905932738
Cazotte_Diable	4	-petit flacon de vin de Chypre et de quelques marrons secs, le discours tomba sur la cabale et les cabalistes.	1	1	20	1	0.05	[['sec']]	0.02857142857142857	0.019230769230769232	0.02857142857142857	0.025	0.03535533905932738
Cazotte_Diable	5	Un d'entre nous prétendait que c'était une science réelle, et dont les opérations étaient sûres ;	2	0	17	0	0.0	[]	0.0	0.012048192771084338	0.008130081300813009	0.0	0.011768778828946256
Cazotte_Diable	6	quatre des plus jeunes lui soutenaient que c'était un amas d'absurdités, une source de friponneries, propres à tromper les gens crédules et amuser les enfants.---Le plus âgé d'entre nous, Flamand d'origine, fumait une pipe d'un air distrait, et ne disait mot.	2	1	46	0	0.0	[]	0.009900990099009901	0.009900990099009901	0.008130081300813009	0.0	0.011768778828946256
Cazotte_Diable	7	Son air froid et sa distraction me faisaient spectacle à travers ce charivari discordant qui nous étourdissait, et m'empêchait de prendre part à une conversation trop peu réglée pour qu'elle eût de l'intérêt pour moi.	2	2	38	1	0.0263157894736842	[['froid']]	0.01098901098901099	0.01098901098901099	0.008130081300813009	0.0	0.011768778828946256
Cazotte_Diable	8	Nous étions dans la chambre du fumeur ;	2	3	7	0	0.0	[]	0.016666666666666666	0.016666666666666666	0.008130081300813009	0.0	0.011768778828946256
Cazotte_Diable	9	la nuit s'avançait : on se sépara, et nous demeurâmes seuls, notre ancien et moi.	2	4	15	0	0.0	[]	0.0	0.0	0.008130081300813009	0.0	0.011768778828946256
Cazotte_Diable	10	Il continua de fumer flegmatiquement ;	3	0	5	0	0.0	[]	0.0625	0.03225806451612903	0.045454545454545456	0.0	0.05248638810814779
Cazotte_Diable	11	je demeurai les coudes appuyés sur la table, sans rien dire.	3	1	11	1	0.0909090909090909	[['coude']]	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.05248638810814779
Cazotte_Diable	12	Enfin mon homme rompit le silence.	3	2	6	0	0.0	[]	0.058823529411764705	0.05555555555555555	0.045454545454545456	0.0	0.05248638810814779
Cazotte_Diable	13	«	4	0	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Cazotte_Diable	14	Jeune homme, me dit-il, vous venez d'entendre beaucoup de bruit : pourquoi vous êtes-vous tiré de la mêlée ?	4	1	20	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Cazotte_Diable	15	---C'est, lui répondis-je, que j'aime mieux me taire que d'approuver ou blâmer ce que je ne connais pas : je ne sais pas même ce que veut dire le mot de cabale .	5	0	35	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Cazotte_Diable	16	---Il a plusieurs significations, me dit-il ;	6	0	7	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Cazotte_Diable	17	mais ce n'est point d'elles dont il s'agit, c'est de la chose.	6	1	16	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Cazotte_Diable	18	Croyez-vous qu'il puisse exister une science qui enseigne à transformer les métaux et à réduire les esprits sous notre obéissance ?	6	2	22	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Cazotte_Diable	19	---Je ne connais rien des esprits, à commencer par le mien, sinon que je suis sûr de son existence.	7	0	19	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Cazotte_Diable	20	Quant aux métaux, je sais la valeur d'un carlin au jeu, à l'auberge et ailleurs, et ne peux rien assurer ni nier sur l'essence des uns et des autres, sur les modifications et impressions dont ils sont susceptibles.	7	1	41	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Cazotte_Diable	21	---Mon jeune camarade, j'aime beaucoup votre ignorance ;	8	0	8	0	0.0	[]	0.0	0.0	0.023809523809523808	0.02	0.024768904347781128
Cazotte_Diable	22	elle vaut bien la doctrine des autres : au moins vous n'êtes pas dans l'erreur, et si vous n'êtes pas instruit, vous êtes susceptible de l'être.	8	1	29	0	0.0	[]	0.016129032258064516	0.016129032258064516	0.023809523809523808	0.02	0.024768904347781128
Cazotte_Diable	23	Votre naturel, la franchise de votre caractère, la droiture de votre esprit, me plaisent : je sais quelque chose de plus que le commun des hommes ;	8	2	25	1	0.04	[['naturel']]	0.02631578947368421	0.02631578947368421	0.023809523809523808	0.02	0.024768904347781128
Cazotte_Diable	24	jurez-moi le plus grand secret sur votre parole d'honneur, promettez de vous conduire avec prudence, et vous serez mon écolier.	8	3	22	1	0.0454545454545454	[['grand']]	0.0425531914893617	0.03333333333333333	0.023809523809523808	0.02	0.024768904347781128
Cazotte_Diable	25	---L'ouverture que vous me faites, mon cher Soberano, m'est très-agréable.	9	0	13	0	0.0	[]	0.05	0.047619047619047616	0.010869565217391304	0.0	0.0583211843519804
Cazotte_Diable	26	La curiosité est ma plus forte passion.	9	1	7	1	0.1428571428571428	[['fort']]	0.029411764705882353	0.029411764705882353	0.010869565217391304	0.0	0.0583211843519804
Cazotte_Diable	27	Je vous avouerai que naturellement j'ai peu d'empressement pour nos connaissances ordinaires ;	9	2	14	0	0.0	[]	0.017857142857142856	0.017857142857142856	0.010869565217391304	0.0	0.0583211843519804
Cazotte_Diable	28	elles m'ont toujours semblé trop bornées, et j'ai deviné cette sphère élevée dans laquelle vous voulez m'aider à m'élancer : mais quelle est la première clef de la science dont vous parlez ?	9	3	35	0	0.0	[]	0.0	0.0	0.010869565217391304	0.0	0.0583211843519804
Cazotte_Diable	29	Selon ce que disaient nos camarades en disputant, ce sont les esprits eux-mêmes qui nous instruisent ;	9	4	17	0	0.0	[]	0.0	0.0	0.010869565217391304	0.0	0.0583211843519804
