filename	sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched	density (range=3,same_paragraph=True)	density (range=3,same_paragraph=False)	paragraph density	paragraph density median	paragraph density std
Merard_Bergeries	0	J'ai lu, d'Ormoy, ton manuscrit.	0	0	7	1	0.1428571428571428	[['ton']]	0.08571428571428572	0.08571428571428572	0.08571428571428572	0.1071428571428571	0.05050762722761051
Merard_Bergeries	1	Dis moi: Quand de l'Amour tu peins si bien la flamme, T'exprimes-tu d'après ton âme, Ou n'écris-tu que d'après ton esprit.	0	1	28	2	0.0714285714285714	[['ton'], ['ton']]	0.08571428571428572	0.07317073170731707	0.08571428571428572	0.1071428571428571	0.05050762722761051
Merard_Bergeries	2	Par l'éditeur de ces opuscules.	1	0	6	0	0.0	[]	0.0	0.05405405405405406	0.0	0.0	0.0
Merard_Bergeries	3	A MON MARI.	2	0	3	0	0.0	[]	0.0	0.03389830508474576	0.0	0.0	0.0
Merard_Bergeries	4	Je te dédie ce recueil de mes opuscules, mon cher Saint-Just: non que j'aie envie de faire quelque chose de singulier et de nouveau, non que je croie que ta qualité de mon mari te donne un droit exclusif sur mes pensées, comme sur ma fortune et mes faveurs;	3	0	50	2	0.04	[['ton'], ['droit']]	0.04938271604938271	0.047619047619047616	0.04938271604938271	0.052258064516128994	0.017335521087154016
Merard_Bergeries	5	mais parce que je t'aime, que tu es la personne au monde que j'aime davantage, et qu'il m'est agréable de te faire un présent de ton bien.	3	1	31	2	0.064516129032258	[['agréable'], ['ton']]	0.04938271604938271	0.041666666666666664	0.04938271604938271	0.052258064516128994	0.017335521087154016
Merard_Bergeries	6	Avant que je te visse, le principe de l'amour était sûrement dans mon cœur;	4	0	15	0	0.0	[]	0.0	0.038461538461538464	0.03389830508474576	0.0	0.061861785833075195
Merard_Bergeries	7	il ne s'y est développé	4	1	6	0	0.0	[]	0.020833333333333332	0.020833333333333332	0.03389830508474576	0.0	0.061861785833075195
Merard_Bergeries	8	que depuis que je t'ai connu: tous les sentiments tendres y sont entrés à la fois La nature a pris pour moi un aspect plus riant;	4	2	27	1	0.037037037037037	[['tendre']]	0.02702702702702703	0.02702702702702703	0.03389830508474576	0.0	0.061861785833075195
Merard_Bergeries	9	tout s'est animé.	4	3	4	0	0.0	[]	0.05263157894736842	0.05263157894736842	0.03389830508474576	0.0	0.061861785833075195
Merard_Bergeries	10	Oui, ma juste réconnaissance égale ton bien-fait.	4	4	7	1	0.1428571428571428	[['ton']]	0.09090909090909091	0.09259259259259259	0.03389830508474576	0.0	0.061861785833075195
Merard_Bergeries	11	Mon ami, je suis fière de porter ton nom: il m'autorise à renouveler publiquement ici mon serment de ne jamais chérir que toi: serment que ma bouche a prononcé aux autels, mais qui était déjà fait dans mon cœur depuis long-temps.	5	0	43	4	0.0930232558139534	[['ton'], ['bouche'], ['prononcer'], ['long']]	0.09302325581395349	0.09433962264150944	0.09302325581395349	0.0930232558139534	0.0
Merard_Bergeries	12	DAPHNIS ET SILVIE.	6	0	3	0	0.0	[]	0.0	0.07017543859649122	0.0	0.0	0.0
Merard_Bergeries	13	Églogue adressée à la Reine, au premier de l'an 1775.	7	0	11	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Merard_Bergeries	14	daphnis.	8	0	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Merard_Bergeries	15	Je n'aurai donc pas inutilement devancé l'aurore pour t'offrir avant tous nos bergers mes vœux et mon hommage.	9	0	21	0	0.0	[]	0.0	0.0	0.02631578947368421	0.0	0.06388765649999396
Merard_Bergeries	16	Ah!	9	1	1	0	0.0	[]	0.0	0.0	0.02631578947368421	0.0	0.06388765649999396
Merard_Bergeries	17	Silvie	9	2	1	0	0.0	[]	0.1111111111111111	0.1111111111111111	0.02631578947368421	0.0	0.06388765649999396
Merard_Bergeries	18	, que je suis charmé de te rencontrer!	9	3	7	1	0.1428571428571428	[['charmer']]	0.0625	0.0625	0.02631578947368421	0.0	0.06388765649999396
Merard_Bergeries	19	je ne pouvais recevoir d'étrennes plus agréables.	9	4	8	0	0.0	[]	0.06666666666666667	0.0625	0.02631578947368421	0.0	0.06388765649999396
Merard_Bergeries	20	Silvie.	10	0	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Merard_Bergeries	21	Daphnis, puisses	11	0	2	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Merard_Bergeries	22	-tu tous les ans, à pareil jour, me donner ainsi les miennes!	11	1	12	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Merard_Bergeries	23	daphnis.	12	0	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Merard_Bergeries	24	Je ne changerai jamais de langage;	13	0	6	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Merard_Bergeries	25	et sois sûre, Silvie, que chaque jour de l'année me semblera toujours le premier de mon amour.	13	1	18	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Merard_Bergeries	26	Ah!	13	2	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Merard_Bergeries	27	viens, viens dans ce temple, et que nos serments mutuels assurent à l'instant même notre éternelle félicité.	13	3	18	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Merard_Bergeries	28	Silvie.	14	0	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Merard_Bergeries	29	Entrons	15	0	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Merard_Bergeries	30	-y, berger, j'y consens;	15	1	5	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Merard_Bergeries	31	mais pour y adresser au ciel les vœux de la réconnaissance.	15	2	11	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Merard_Bergeries	32	Ce temple est consacré à tous les Dieux: nous les implorerons, afin qu'ils répandent leurs bienfaits sur notre Reine;	15	3	20	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
