filename	sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched	density (range=3,same_paragraph=True)	density (range=3,same_paragraph=False)	paragraph density	paragraph density median	paragraph density std
Dorat_Malheurs	0	PARTIE	0	0	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Dorat_Malheurs	1	1 Lettre première	0	1	3	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Dorat_Malheurs	2	.	0	2	0	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Dorat_Malheurs	3	de Ladi Sidley	1	0	3	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Dorat_Malheurs	4	, au comte de Mirbelle.	1	1	4	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Dorat_Malheurs	5	de à une lieue de Paris	2	0	6	0	0.0	[]	0.0	0.0	0.03333333333333333	0.0	0.06429069289074497
Dorat_Malheurs	6	.	2	1	0	0	0.0	[]	0.0	0.0	0.03333333333333333	0.0	0.06429069289074497
Dorat_Malheurs	7	Vous me demandiez hier d' où venait ma tristesse, et si j' avais à me plaindre de vous.	2	2	18	0	0.0	[]	0.0	0.0	0.03333333333333333	0.0	0.06429069289074497
Dorat_Malheurs	8	Est-ce vous qui m' avez fait cette question?	2	3	9	0	0.0	[]	0.0	0.0	0.03333333333333333	0.0	0.06429069289074497
Dorat_Malheurs	9	Est	2	4	1	0	0.0	[]	0.0	0.0	0.03333333333333333	0.0	0.06429069289074497
Dorat_Malheurs	10	-ce	2	5	1	0	0.0	[]	0.0	0.0	0.03333333333333333	0.0	0.06429069289074497
Dorat_Malheurs	11	à moi que vous deviez la faire	2	6	7	0	0.0	[]	0.0	0.0	0.03333333333333333	0.0	0.06429069289074497
Dorat_Malheurs	12	?	2	7	0	0	0.0	[]	0.0	0.0	0.03333333333333333	0.0	0.06429069289074497
Dorat_Malheurs	13	Vous le savez, je suis naturellement sérieuse.	2	8	7	0	0.0	[]	0.025	0.025	0.03333333333333333	0.0	0.06429069289074497
Dorat_Malheurs	14	L' habitude du malheur, contractée dès ma plus tendre enfance, a donné à mes traits cette expression involontaire, qui ne signifie rien, et qu' il ne vous est pas permis de mal interpréter.	2	9	33	1	0.0303030303030303	[['tendre']]	0.024390243902439025	0.024390243902439025	0.03333333333333333	0.0	0.06429069289074497
Dorat_Malheurs	15	Moi!	2	10	1	0	0.0	[]	0.05263157894736842	0.05263157894736842	0.03333333333333333	0.0	0.06429069289074497
Dorat_Malheurs	16	De la tristesse quand je suis avec toi, quand je jouis de ta présence, et que je lis mon sort dans tes yeux!	2	11	23	2	0.0869565217391304	[['ton'], ['ton']]	0.046511627906976744	0.046511627906976744	0.03333333333333333	0.0	0.06429069289074497
Dorat_Malheurs	17	Ai-je un autre bien que celui-là, d' autres plaisirs, d' autres liens qui m' attachentà la vie?	2	12	19	0	0.0	[]	0.043478260869565216	0.043478260869565216	0.03333333333333333	0.0	0.06429069289074497
Dorat_Malheurs	18	Je l' ai soufferte;	2	13	4	0	0.0	[]	0.0	0.0	0.03333333333333333	0.0	0.06429069289074497
Dorat_Malheurs	19	c' est te dire à quel excès tu m' es cher.	2	14	11	0	0.0	[]	0.07692307692307693	0.07692307692307693	0.03333333333333333	0.0	0.06429069289074497
