filename	sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched	density (range=3,same_paragraph=True)	density (range=3,same_paragraph=False)	paragraph density	paragraph density median	paragraph density std
Anonyme_Zoloe	0	L'AUTEUR À DEUX LIBRAIRES B onjour, monsieur.	0	0	8	0	0.0	[]	0.0	0.0	0.014285714285714285	0.0	0.06666666666666668
Anonyme_Zoloe	1	Avez-vous lu mon manuscrit ?	0	1	5	0	0.0	[]	0.0	0.0	0.014285714285714285	0.0	0.06666666666666668
Anonyme_Zoloe	2	excellent !	0	2	1	0	0.0	[]	0.09090909090909091	0.09090909090909091	0.014285714285714285	0.0	0.06666666666666668
Anonyme_Zoloe	3	délicieux ! n'est-ce pas ?	0	3	5	1	0.2	[['délicieux']]	0.08333333333333333	0.08333333333333333	0.014285714285714285	0.0	0.06666666666666668
Anonyme_Zoloe	4	---Le manuscrit de qui ? de quoi ?	0	4	6	0	0.0	[]	0.047619047619047616	0.047619047619047616	0.014285714285714285	0.0	0.06666666666666668
Anonyme_Zoloe	5	monsieur, je ne vous comprens pas.---Parbleu, le trait est neuf !	0	5	10	0	0.0	[]	0.0	0.0	0.014285714285714285	0.0	0.06666666666666668
Anonyme_Zoloe	6	Vous me demandez, avant hier, trois jours pour lire ma Zoloé, et vous...---Parbleu, monsieur, j'ai bien le temps de lire vos productions !	0	6	24	0	0.0	[]	0.0	0.0	0.014285714285714285	0.0	0.06666666666666668
Anonyme_Zoloe	7	Tenez, le voilà ce répertoire de sornettes ;	0	7	7	0	0.0	[]	0.0	0.0	0.014285714285714285	0.0	0.06666666666666668
Anonyme_Zoloe	8	le ciel vous conduise.	0	8	4	0	0.0	[]	0.0	0.0	0.014285714285714285	0.0	0.06666666666666668
Anonyme_Zoloe	9	Monsieur, votre physionomie m'inspire de la confiance ;	1	0	8	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Anonyme_Zoloe	10	je ne doute pas que je ne trouve chez vous de quoi oublier le procédé indécent d'un de vos confrères.---Peut-être, De quoi s'agit-il en deux mots ?	1	1	30	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Anonyme_Zoloe	11	je n'ai qu'une minute.---Voici, monsieur, un manuscrit intéressant.	1	2	10	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Anonyme_Zoloe	12	Veuillez, je vous prie, en prendre lecture.	1	3	7	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Anonyme_Zoloe	13	Quant au prix qu'il mérite, c'est à votre délicatesse que je m'en rapporterai pour le fixer.	1	4	19	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Anonyme_Zoloe	14	Seulement, je stipulerai qu'il soit imprimé sur le champ.---Moi que j'achète, que j'imprime un manuscrit !	1	5	18	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Anonyme_Zoloe	15	si je faisais ce commerce, ma boutique ne serait bientôt plus qu'une loge banale de foire.	1	6	17	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Anonyme_Zoloe	16	Non, monsieur, non.	1	7	3	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Anonyme_Zoloe	17	Je n'achète point de manuscrits ;	1	8	6	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Anonyme_Zoloe	18	on me les donne, je prends mon temps pour les lire ; et moyennant mes corrections et améliorations, je consens quelquefois à leur accorder l'honneur de les faire imprimer.	1	9	29	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Anonyme_Zoloe	19	Je vous remercie, monsieur, de votre esprit ;	2	0	7	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Anonyme_Zoloe	20	et quant à l'honneur dont vous parlez, je me le procurerai moi	2	1	13	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Anonyme_Zoloe	21	-	2	2	0	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Anonyme_Zoloe	22	même, et n'en aurai d'obligation à personne.	2	3	9	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Anonyme_Zoloe	23	ARRÊT PROVISOIRE.	3	0	2	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Anonyme_Zoloe	24	Q u'avez-vous, ma chère Zoloé ?	4	0	7	0	0.0	[]	0.125	0.1111111111111111	0.05154639175257732	0.0	0.07638649751383894
Anonyme_Zoloe	25	votre front sourcilleux n'annonce que la triste mélancolie.	4	1	9	2	0.2222222222222222	[['front'], ['triste']]	0.07142857142857142	0.07142857142857142	0.05154639175257732	0.0	0.07638649751383894
Anonyme_Zoloe	26	La fortune n'a-t-elle pas assez souri à vos vœux ?	4	2	12	0	0.0	[]	0.06451612903225806	0.06451612903225806	0.05154639175257732	0.0	0.07638649751383894
Anonyme_Zoloe	27	Que manque-t-il à votre gloire, à votre puissance ?	4	3	10	0	0.0	[]	0.0	0.0	0.05154639175257732	0.0	0.07638649751383894
Anonyme_Zoloe	28	votre immortel époux n'est-il pas le soleil de la patrie ?	4	4	12	0	0.0	[]	0.02631578947368421	0.02631578947368421	0.05154639175257732	0.0	0.07638649751383894
Anonyme_Zoloe	29	Au faîte des honneurs, se peut-il que jusqu'à vous s'élèvent de sombres nuages ?	4	5	16	1	0.0625	[['sombre']]	0.03333333333333333	0.03333333333333333	0.05154639175257732	0.0	0.07638649751383894
Anonyme_Zoloe	30	---Lauréda, ah !	4	6	2	0	0.0	[]	0.045454545454545456	0.045454545454545456	0.05154639175257732	0.0	0.07638649751383894
Anonyme_Zoloe	31	cruelle ! avec quelle inhumanité	4	7	4	0	0.0	[]	0.08333333333333333	0.08333333333333333	0.05154639175257732	0.0	0.07638649751383894
Anonyme_Zoloe	32	tu te joues de mon chagrin !	4	8	6	1	0.1666666666666666	[['joue']]	0.09090909090909091	0.09090909090909091	0.05154639175257732	0.0	0.07638649751383894
Anonyme_Zoloe	33	trêve à ton odieux persiflage, ou je ne te le pardonnerai jamais.---Soit.	4	9	12	1	0.0833333333333333	[['ton']]	0.09523809523809523	0.09523809523809523	0.05154639175257732	0.0	0.07638649751383894
Anonyme_Zoloe	34	Signons la paix ;	4	10	3	0	0.0	[]	0.05263157894736842	0.05263157894736842	0.05154639175257732	0.0	0.07638649751383894
Anonyme_Zoloe	35	et elle embrasse Zoloé.	4	11	4	0	0.0	[]	0.0	0.06666666666666667	0.05154639175257732	0.0	0.07638649751383894
Anonyme_Zoloe	36	Pourrait-on, du moins, savoir, ma belle, à quoi attribuer cet air noir et soucieux que ma présence même n'a pu dissiper ?	5	0	23	2	0.0869565217391304	[['bel'], ['noir']]	0.09375	0.08333333333333333	0.06451612903225806	0.067287784679089	0.04859424911603572
Anonyme_Zoloe	37	Le voilà, répond Zoloé en montrant un mince volume ;	5	1	9	1	0.1111111111111111	[['mince']]	0.07317073170731707	0.07317073170731707	0.06451612903225806	0.067287784679089	0.04859424911603572
Anonyme_Zoloe	38	voilà le serpent qui m'a piqué au vif.	5	2	9	0	0.0	[]	0.05128205128205128	0.05128205128205128	0.06451612903225806	0.067287784679089	0.04859424911603572
Anonyme_Zoloe	39	Maudit soit le vil délateur qui a osé révéler aux yeux d'un vulgaire profane les secrets mystères de notre confédération !	5	3	21	1	0.0476190476190476	[['oeil']]	0.03333333333333333	0.025	0.06451612903225806	0.067287784679089	0.04859424911603572
Anonyme_Zoloe	40	Lauréda, d'un leste coup-de-main, se saisit de la brochure.	6	0	10	0	0.0	[]	0.0	0.029411764705882353	0.039473684210526314	0.0	0.027789615381231675
Anonyme_Zoloe	41	Est-il possible, Zoloé ?	6	1	3	0	0.0	[]	0.0	0.0	0.039473684210526314	0.0	0.027789615381231675
Anonyme_Zoloe	42	quoi !	6	2	1	0	0.0	[]	0.05714285714285714	0.05714285714285714	0.039473684210526314	0.0	0.027789615381231675
Anonyme_Zoloe	43	c'est cette production éphémère d'un auteur affamé qui a dérangé la paisible circulation de ton sang ! en vérité, tu me ferais pitié, si je n'avais envie de rire.	6	3	31	2	0.064516129032258	[['affamé'], ['ton']]	0.06060606060606061	0.06060606060606061	0.039473684210526314	0.0	0.027789615381231675
Anonyme_Zoloe	44	Eh !	6	4	1	0	0.0	[]	0.05660377358490566	0.05660377358490566	0.039473684210526314	0.0	0.027789615381231675
Anonyme_Zoloe	45	bravons les sots caquets des prudes, les sarcasmes des dévots, les satyres des jaloux et les petites trahisons des papillons musqués ;	6	5	21	1	0.0476190476190476	[['petit']]	0.03225806451612903	0.03225806451612903	0.039473684210526314	0.0	0.027789615381231675
Anonyme_Zoloe	46	voltigeons de plaisirs en plaisirs, sans nous arrêter jamais.	6	6	9	0	0.0	[]	0.03333333333333333	0.03125	0.039473684210526314	0.0	0.027789615381231675
Anonyme_Zoloe	47	Ô ciel !	7	0	2	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Anonyme_Zoloe	48	en regardant sa montre, il est deux heures ;	7	1	8	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Anonyme_Zoloe	49	et la marquise n'arrive pas !	7	2	6	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Anonyme_Zoloe	50	Adieu donc, de la gaîté, ma reine.	7	3	7	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
